OrderID,OrderDate,CustomerID,CustomerName,Region,City,ProductID,ProductName,Category,Quantity,UnitPrice,SalesAmount,Discount,Profit
O04210,2025-03-01,C041,Customer 41,Region 4,City 12,P009,Product 9,Category 9,4,154.35,617.4,20,70.86
O04211,2025-03-17,C140,Customer 140,Region 2,City 21,P050,Product 50,Category 5,8,464.52,3716.16,5,395.7
O04212,2025-08-14,C147,Customer 147,Region 7,City 28,P071,Product 71,Category 11,6,289.19,1735.14,0,322.64
O04213,2025-11-20,C152,Customer 152,Region 4,City 3,P086,Product 86,Category 11,1,371.95,371.95,20,102.6
O04214,2025-04-23,C283,Customer 283,Region 10,City 14,P043,Product 43,Category 13,5,374.4,1872.0,20,115.81
O04215,2025-12-05,C076,Customer 76,Region 6,City 17,P053,Product 53,Category 8,10,434.3,4343.0,5,663.01
O04216,2025-06-06,C025,Customer 25,Region 6,City 26,P060,Product 60,Category 15,6,197.8,1186.8,0,154.42
O04217,2025-06-25,C233,Customer 233,Region 2,City 24,P049,Product 49,Category 4,1,491.59,491.59,10,93.79
O04218,2025-10-10,C017,Customer 17,Region 7,City 18,P037,Product 37,Category 7,10,329.5,3295.0,10,799.99
O04219,2025-05-01,C048,Customer 48,Region 10,City 19,P040,Product 40,Category 10,6,456.29,2737.74,15,738.61
O04220,2025-10-31,C198,Customer 198,Region 4,City 19,P078,Product 78,Category 3,4,382.56,1530.24,0,295.38
O04221,2025-09-10,C075,Customer 75,Region 3,City 16,P090,Product 90,Category 15,5,299.19,1495.95,10,183.42
O04222,2025-09-14,C144,Customer 144,Region 4,City 25,P079,Product 79,Category 4,9,47.04,423.36,20,68.89
O04223,2025-09-24,C046,Customer 46,Region 4,City 17,P094,Product 94,Category 4,8,65.36,522.88,15,54.97
O04224,2025-02-27,C137,Customer 137,Region 10,City 18,P029,Product 29,Category 14,9,260.21,2341.89,20,468.65
O04225,2025-02-04,C042,Customer 42,Region 5,City 13,P028,Product 28,Category 13,6,186.78,1120.68,15,184.04
O04226,2025-11-21,C159,Customer 159,Region 9,City 10,P049,Product 49,Category 4,3,491.59,1474.77,15,222.85
O04227,2025-03-03,C072,Customer 72,Region 9,City 13,P062,Product 62,Category 2,4,167.7,670.8,20,142.19
O04228,2025-02-06,C098,Customer 98,Region 5,City 9,P062,Product 62,Category 2,5,167.7,838.5,15,120.29
O04229,2025-01-30,C193,Customer 193,Region 4,City 14,P023,Product 23,Category 8,5,444.27,2221.35,10,584.03
O04230,2025-07-17,C145,Customer 145,Region 10,City 26,P071,Product 71,Category 11,1,289.19,289.19,20,71.69
O04231,2025-03-05,C001,Customer 1,Region 10,City 2,P092,Product 92,Category 2,7,134.34,940.38,5,52.96
O04232,2025-06-28,C086,Customer 86,Region 5,City 27,P027,Product 27,Category 12,10,273.37,2733.7,20,181.14
O04233,2025-08-31,C051,Customer 51,Region 10,City 22,P001,Product 1,Category 1,8,254.75,2038.0,0,151.09
O04234,2025-12-16,C250,Customer 250,Region 5,City 11,P013,Product 13,Category 13,1,47.04,47.04,15,10.75
O04235,2025-11-23,C234,Customer 234,Region 8,City 25,P062,Product 62,Category 2,4,167.7,670.8,20,111.77
O04236,2025-09-27,C069,Customer 69,Region 4,City 10,P029,Product 29,Category 14,4,260.21,1040.84,5,277.42
O04237,2025-12-28,C161,Customer 161,Region 10,City 12,P093,Product 93,Category 3,6,53.85,323.1,15,33.61
O04238,2025-11-23,C109,Customer 109,Region 8,City 20,P076,Product 76,Category 1,2,21.06,42.12,10,10.75
O04239,2025-07-25,C167,Customer 167,Region 3,City 18,P057,Product 57,Category 12,4,310.13,1240.52,20,345.56
O04240,2025-07-17,C076,Customer 76,Region 6,City 17,P046,Product 46,Category 1,10,42.09,420.9,20,70.01
O04241,2025-01-20,C188,Customer 188,Region 2,City 9,P060,Product 60,Category 15,2,197.8,395.6,10,110.44
O04242,2025-04-25,C182,Customer 182,Region 5,City 3,P048,Product 48,Category 3,2,392.2,784.4,0,52.86
O04243,2025-09-22,C119,Customer 119,Region 1,City 30,P091,Product 91,Category 1,2,338.65,677.3,0,100.92
O04244,2025-04-17,C289,Customer 289,Region 6,City 20,P040,Product 40,Category 10,6,456.29,2737.74,15,345.9
O04245,2025-03-31,C067,Customer 67,Region 1,City 8,P030,Product 30,Category 15,8,225.39,1803.12,0,132.43
O04246,2025-07-08,C062,Customer 62,Region 8,City 3,P022,Product 22,Category 7,4,474.2,1896.8,10,456.23
O04247,2025-01-06,C278,Customer 278,Region 2,City 9,P070,Product 70,Category 10,3,231.01,693.03,10,38.85
O04248,2025-02-13,C255,Customer 255,Region 9,City 16,P029,Product 29,Category 14,9,260.21,2341.89,0,628.2
O04249,2025-04-27,C028,Customer 28,Region 1,City 29,P080,Product 80,Category 5,10,322.73,3227.3,20,563.67
O04250,2025-06-17,C272,Customer 272,Region 5,City 3,P045,Product 45,Category 15,5,189.29,946.45,0,114.49
O04251,2025-12-12,C130,Customer 130,Region 3,City 11,P003,Product 3,Category 3,7,436.22,3053.54,0,511.72
O04252,2025-12-20,C188,Customer 188,Region 2,City 9,P051,Product 51,Category 6,1,16.21,16.21,15,1.98
O04253,2025-03-27,C126,Customer 126,Region 7,City 7,P085,Product 85,Category 10,3,456.11,1368.33,20,245.46
O04254,2025-09-05,C010,Customer 10,Region 6,City 11,P001,Product 1,Category 1,6,254.75,1528.5,10,203.82
O04255,2025-01-02,C149,Customer 149,Region 9,City 30,P019,Product 19,Category 4,3,20.62,61.86,10,11.85
O04256,2025-11-16,C121,Customer 121,Region 7,City 2,P079,Product 79,Category 4,1,47.04,47.04,5,8.67
O04257,2025-03-11,C150,Customer 150,Region 8,City 1,P045,Product 45,Category 15,1,189.29,189.29,5,56.33
O04258,2025-11-17,C115,Customer 115,Region 5,City 26,P055,Product 55,Category 10,8,215.67,1725.36,10,443.69
O04259,2025-09-03,C200,Customer 200,Region 3,City 21,P091,Product 91,Category 1,9,338.65,3047.85,20,551.42
O04260,2025-11-22,C173,Customer 173,Region 4,City 24,P076,Product 76,Category 1,4,21.06,84.24,10,9.23
O04261,2025-02-14,C260,Customer 260,Region 3,City 21,P076,Product 76,Category 1,7,21.06,147.42,20,39.51
O04262,2025-04-05,C088,Customer 88,Region 5,City 29,P086,Product 86,Category 11,5,371.95,1859.75,15,366.73
O04263,2025-07-09,C226,Customer 226,Region 4,City 17,P003,Product 3,Category 3,8,436.22,3489.76,10,942.63
O04264,2025-10-11,C094,Customer 94,Region 10,City 5,P066,Product 66,Category 6,6,79.06,474.36,10,95.51
O04265,2025-02-09,C002,Customer 2,Region 1,City 3,P100,Product 100,Category 10,10,118.57,1185.7,10,148.65
O04266,2025-07-31,C266,Customer 266,Region 10,City 27,P016,Product 16,Category 1,6,29.92,179.52,20,43.82
O04267,2025-07-12,C103,Customer 103,Region 3,City 14,P008,Product 8,Category 8,3,252.32,756.96,0,57.33
O04268,2025-07-29,C162,Customer 162,Region 7,City 13,P010,Product 10,Category 10,9,293.01,2637.09,5,704.43
O04269,2025-06-02,C242,Customer 242,Region 7,City 3,P088,Product 88,Category 13,4,289.01,1156.04,5,233.71
O04270,2025-11-28,C071,Customer 71,Region 3,City 12,P054,Product 54,Category 9,4,12.91,51.64,0,11.04
O04271,2025-05-10,C153,Customer 153,Region 1,City 4,P068,Product 68,Category 8,5,366.31,1831.55,20,390.96
O04272,2025-01-22,C165,Customer 165,Region 9,City 16,P089,Product 89,Category 14,4,220.92,883.68,5,214.82
O04273,2025-10-08,C189,Customer 189,Region 9,City 10,P002,Product 2,Category 2,7,181.44,1270.08,10,339.04
O04274,2025-02-15,C180,Customer 180,Region 3,City 1,P014,Product 14,Category 14,8,159.28,1274.24,20,71.2
O04275,2025-04-08,C026,Customer 26,Region 7,City 27,P001,Product 1,Category 1,10,254.75,2547.5,15,411.48
O04276,2025-10-07,C239,Customer 239,Region 2,City 30,P003,Product 3,Category 3,2,436.22,872.44,0,230.84
O04277,2025-01-10,C300,Customer 300,Region 5,City 1,P082,Product 82,Category 7,7,387.7,2713.9,10,427.25
O04278,2025-04-27,C168,Customer 168,Region 7,City 19,P029,Product 29,Category 14,6,260.21,1561.26,0,135.83
O04279,2025-07-09,C097,Customer 97,Region 6,City 8,P083,Product 83,Category 8,10,465.48,4654.8,20,531.29
O04280,2025-08-07,C020,Customer 20,Region 4,City 21,P012,Product 12,Category 12,2,453.15,906.3,20,107.61
O04281,2025-06-16,C168,Customer 168,Region 7,City 19,P042,Product 42,Category 12,3,416.99,1250.97,20,209.92
O04282,2025-03-09,C111,Customer 111,Region 7,City 22,P073,Product 73,Category 13,10,98.73,987.3,5,216.88
O04283,2025-08-31,C222,Customer 222,Region 8,City 13,P004,Product 4,Category 4,5,446.21,2231.05,10,658.22
O04284,2025-08-20,C158,Customer 158,Region 9,City 9,P092,Product 92,Category 2,10,134.34,1343.4,20,254.76
O04285,2025-07-02,C230,Customer 230,Region 1,City 21,P004,Product 4,Category 4,7,446.21,3123.47,15,269.47
O04286,2025-11-18,C105,Customer 105,Region 7,City 16,P045,Product 45,Category 15,3,189.29,567.87,5,166.7
O04287,2025-09-30,C093,Customer 93,Region 8,City 4,P097,Product 97,Category 7,3,226.37,679.11,5,194.38
O04288,2025-12-30,C004,Customer 4,Region 6,City 5,P099,Product 99,Category 9,9,154.71,1392.39,0,197.71
O04289,2025-09-13,C105,Customer 105,Region 7,City 16,P090,Product 90,Category 15,6,299.19,1795.14,5,339.44
O04290,2025-05-24,C159,Customer 159,Region 9,City 10,P076,Product 76,Category 1,2,21.06,42.12,0,6.99
O04291,2025-08-26,C029,Customer 29,Region 9,City 30,P075,Product 75,Category 15,1,418.32,418.32,5,27.17
O04292,2025-07-14,C291,Customer 291,Region 4,City 22,P093,Product 93,Category 3,9,53.85,484.65,0,48.06
O04293,2025-11-01,C164,Customer 164,Region 3,City 15,P004,Product 4,Category 4,6,446.21,2677.26,20,154.6
O04294,2025-09-07,C180,Customer 180,Region 3,City 1,P041,Product 41,Category 11,1,267.12,267.12,5,56.85
O04295,2025-02-26,C120,Customer 120,Region 8,City 1,P046,Product 46,Category 1,9,42.09,378.81,5,69.87
O04296,2025-04-04,C023,Customer 23,Region 8,City 24,P026,Product 26,Category 11,7,474.87,3324.09,5,669.44
O04297,2025-10-09,C215,Customer 215,Region 9,City 6,P078,Product 78,Category 3,10,382.56,3825.6,15,630.03
O04298,2025-03-22,C105,Customer 105,Region 7,City 16,P079,Product 79,Category 4,3,47.04,141.12,5,18.37
O04299,2025-11-06,C055,Customer 55,Region 4,City 26,P074,Product 74,Category 14,7,291.07,2037.49,0,174.02
O04300,2025-07-01,C280,Customer 280,Region 4,City 11,P011,Product 11,Category 11,5,48.35,241.75,15,27.18
O04301,2025-06-10,C132,Customer 132,Region 2,City 13,P085,Product 85,Category 10,1,456.11,456.11,0,131.6
O04302,2025-01-31,C291,Customer 291,Region 4,City 22,P084,Product 84,Category 9,4,410.58,1642.32,15,138.86
O04303,2025-01-03,C091,Customer 91,Region 8,City 2,P076,Product 76,Category 1,6,21.06,126.36,10,32.19
O04304,2025-11-20,C204,Customer 204,Region 3,City 25,P020,Product 20,Category 5,5,261.28,1306.4,10,340.09
O04305,2025-04-07,C018,Customer 18,Region 9,City 19,P036,Product 36,Category 6,1,93.48,93.48,0,18.13
O04306,2025-09-25,C168,Customer 168,Region 7,City 19,P002,Product 2,Category 2,1,181.44,181.44,10,14.71
O04307,2025-04-04,C127,Customer 127,Region 7,City 8,P091,Product 91,Category 1,9,338.65,3047.85,10,814.89
O04308,2025-02-26,C252,Customer 252,Region 6,City 13,P027,Product 27,Category 12,10,273.37,2733.7,15,454.63
O04309,2025-11-01,C099,Customer 99,Region 8,City 10,P088,Product 88,Category 13,10,289.01,2890.1,15,527.61
O04310,2025-07-18,C042,Customer 42,Region 5,City 13,P015,Product 15,Category 15,3,366.97,1100.91,20,119.48
O04311,2025-11-24,C296,Customer 296,Region 2,City 27,P046,Product 46,Category 1,9,42.09,378.81,20,82.37
O04312,2025-06-18,C205,Customer 205,Region 6,City 26,P033,Product 33,Category 3,2,392.37,784.74,5,48.2
O04313,2025-08-17,C159,Customer 159,Region 9,City 10,P060,Product 60,Category 15,2,197.8,395.6,15,88.98
O04314,2025-01-02,C227,Customer 227,Region 9,City 18,P096,Product 96,Category 6,5,437.68,2188.4,20,328.58
O04315,2025-07-01,C185,Customer 185,Region 10,City 6,P057,Product 57,Category 12,4,310.13,1240.52,15,270.31
O04316,2025-03-16,C063,Customer 63,Region 9,City 4,P030,Product 30,Category 15,8,225.39,1803.12,10,236.89
O04317,2025-03-15,C061,Customer 61,Region 1,City 2,P016,Product 16,Category 1,10,29.92,299.2,0,85.19
O04318,2025-05-22,C172,Customer 172,Region 1,City 23,P032,Product 32,Category 2,8,246.16,1969.28,15,582.12
O04319,2025-08-06,C012,Customer 12,Region 1,City 13,P073,Product 73,Category 13,4,98.73,394.92,0,23.16
O04320,2025-07-22,C208,Customer 208,Region 9,City 29,P033,Product 33,Category 3,8,392.37,3138.96,0,422.81
O04321,2025-12-22,C237,Customer 237,Region 1,City 28,P034,Product 34,Category 4,10,389.34,3893.4,10,1145.18
O04322,2025-07-08,C057,Customer 57,Region 7,City 28,P087,Product 87,Category 12,2,230.44,460.88,15,118.87
O04323,2025-02-07,C112,Customer 112,Region 10,City 23,P089,Product 89,Category 14,4,220.92,883.68,0,64.28
O04324,2025-09-25,C001,Customer 1,Region 10,City 2,P069,Product 69,Category 9,8,386.3,3090.4,0,411.7
O04325,2025-05-30,C012,Customer 12,Region 1,City 13,P074,Product 74,Category 14,7,291.07,2037.49,20,377.6
O04326,2025-07-10,C091,Customer 91,Region 8,City 2,P013,Product 13,Category 13,2,47.04,94.08,0,27.11
O04327,2025-11-12,C035,Customer 35,Region 1,City 6,P041,Product 41,Category 11,5,267.12,1335.6,15,156.08
O04328,2025-11-29,C062,Customer 62,Region 8,City 3,P034,Product 34,Category 4,5,389.34,1946.7,10,107.52
O04329,2025-03-12,C236,Customer 236,Region 10,City 27,P052,Product 52,Category 7,7,409.71,2867.97,0,828.02
O04330,2025-06-19,C068,Customer 68,Region 5,City 9,P003,Product 3,Category 3,3,436.22,1308.66,15,302.22
O04331,2025-09-21,C095,Customer 95,Region 7,City 6,P099,Product 99,Category 9,3,154.71,464.13,0,79.08
O04332,2025-03-14,C079,Customer 79,Region 7,City 20,P048,Product 48,Category 3,6,392.2,2353.2,20,537.98
O04333,2025-08-25,C125,Customer 125,Region 6,City 6,P013,Product 13,Category 13,5,47.04,235.2,15,33.18
O04334,2025-03-02,C035,Customer 35,Region 1,City 6,P083,Product 83,Category 8,6,465.48,2792.88,10,825.25
O04335,2025-09-02,C050,Customer 50,Region 7,City 21,P041,Product 41,Category 11,6,267.12,1602.72,10,325.55
O04336,2025-01-30,C251,Customer 251,Region 1,City 12,P022,Product 22,Category 7,5,474.2,2371.0,10,583.21
O04337,2025-03-04,C052,Customer 52,Region 4,City 23,P060,Product 60,Category 15,6,197.8,1186.8,15,225.35
O04338,2025-11-24,C235,Customer 235,Region 4,City 26,P073,Product 73,Category 13,3,98.73,296.19,20,45.04
O04339,2025-06-06,C013,Customer 13,Region 6,City 14,P018,Product 18,Category 3,3,218.78,656.34,5,149.8
O04340,2025-01-01,C052,Customer 52,Region 4,City 23,P073,Product 73,Category 13,7,98.73,691.11,20,51.53
O04341,2025-07-16,C115,Customer 115,Region 5,City 26,P096,Product 96,Category 6,5,437.68,2188.4,20,508.41
O04342,2025-11-20,C111,Customer 111,Region 7,City 22,P050,Product 50,Category 5,3,464.52,1393.56,15,314.59
O04343,2025-07-18,C225,Customer 225,Region 7,City 16,P002,Product 2,Category 2,6,181.44,1088.64,10,108.49
O04344,2025-01-12,C200,Customer 200,Region 3,City 21,P042,Product 42,Category 12,4,416.99,1667.96,10,314.58
O04345,2025-01-23,C139,Customer 139,Region 8,City 20,P058,Product 58,Category 13,9,201.63,1814.67,15,383.44
O04346,2025-09-19,C018,Customer 18,Region 9,City 19,P014,Product 14,Category 14,7,159.28,1114.96,15,56.59
O04347,2025-05-17,C242,Customer 242,Region 7,City 3,P028,Product 28,Category 13,7,186.78,1307.46,5,383.99
O04348,2025-10-20,C284,Customer 284,Region 8,City 15,P012,Product 12,Category 12,8,453.15,3625.2,0,769.09
O04349,2025-07-20,C225,Customer 225,Region 7,City 16,P076,Product 76,Category 1,10,21.06,210.6,10,50.91
O04350,2025-08-29,C090,Customer 90,Region 4,City 1,P009,Product 9,Category 9,3,154.35,463.05,5,116.06
O04351,2025-08-02,C008,Customer 8,Region 10,City 9,P079,Product 79,Category 4,3,47.04,141.12,0,21.71
O04352,2025-09-16,C022,Customer 22,Region 2,City 23,P003,Product 3,Category 3,4,436.22,1744.88,10,312.74
O04353,2025-10-03,C234,Customer 234,Region 8,City 25,P007,Product 7,Category 7,8,451.77,3614.16,15,571.38
O04354,2025-04-13,C080,Customer 80,Region 8,City 21,P068,Product 68,Category 8,8,366.31,2930.48,5,486.66
O04355,2025-08-28,C186,Customer 186,Region 8,City 7,P085,Product 85,Category 10,9,456.11,4104.99,10,702.07
O04356,2025-07-12,C073,Customer 73,Region 7,City 14,P034,Product 34,Category 4,1,389.34,389.34,5,36.87
O04357,2025-09-04,C266,Customer 266,Region 10,City 27,P012,Product 12,Category 12,10,453.15,4531.5,15,584.64
O04358,2025-10-17,C052,Customer 52,Region 4,City 23,P026,Product 26,Category 11,2,474.87,949.74,20,247.87
O04359,2025-08-14,C183,Customer 183,Region 1,City 4,P088,Product 88,Category 13,7,289.01,2023.07,15,119.94
O04360,2025-07-16,C265,Customer 265,Region 8,City 26,P030,Product 30,Category 15,10,225.39,2253.9,5,185.82
O04361,2025-04-21,C030,Customer 30,Region 1,City 1,P051,Product 51,Category 6,1,16.21,16.21,20,3.27
O04362,2025-05-30,C090,Customer 90,Region 4,City 1,P017,Product 17,Category 2,8,373.36,2986.88,10,214.82
O04363,2025-09-25,C204,Customer 204,Region 3,City 25,P046,Product 46,Category 1,3,42.09,126.27,0,15.96
O04364,2025-03-25,C212,Customer 212,Region 5,City 3,P034,Product 34,Category 4,9,389.34,3504.06,0,383.12
O04365,2025-11-01,C085,Customer 85,Region 3,City 26,P081,Product 81,Category 6,7,112.74,789.18,15,71.23
O04366,2025-11-26,C074,Customer 74,Region 7,City 15,P070,Product 70,Category 10,8,231.01,1848.08,5,276.66
O04367,2025-04-03,C188,Customer 188,Region 2,City 9,P060,Product 60,Category 15,1,197.8,197.8,0,26.8
O04368,2025-08-23,C248,Customer 248,Region 6,City 9,P033,Product 33,Category 3,7,392.37,2746.59,0,187.14
O04369,2025-11-09,C001,Customer 1,Region 10,City 2,P001,Product 1,Category 1,6,254.75,1528.5,15,281.44
O04370,2025-01-05,C105,Customer 105,Region 7,City 16,P028,Product 28,Category 13,10,186.78,1867.8,5,246.32
O04371,2025-11-06,C299,Customer 299,Region 8,City 30,P001,Product 1,Category 1,8,254.75,2038.0,0,286.31
O04372,2025-09-28,C072,Customer 72,Region 9,City 13,P006,Product 6,Category 6,6,65.37,392.22,20,33.39
O04373,2025-12-26,C207,Customer 207,Region 2,City 28,P084,Product 84,Category 9,9,410.58,3695.22,0,546.36
O04374,2025-03-01,C193,Customer 193,Region 4,City 14,P086,Product 86,Category 11,5,371.95,1859.75,0,523.67
O04375,2025-12-25,C223,Customer 223,Region 3,City 14,P042,Product 42,Category 12,4,416.99,1667.96,10,128.75
O04376,2025-08-30,C030,Customer 30,Region 1,City 1,P005,Product 5,Category 5,7,86.73,607.11,20,43.38
O04377,2025-11-29,C164,Customer 164,Region 3,City 15,P028,Product 28,Category 13,1,186.78,186.78,5,29.63
O04378,2025-03-02,C300,Customer 300,Region 5,City 1,P069,Product 69,Category 9,2,386.3,772.6,10,186.83
O04379,2025-06-09,C129,Customer 129,Region 10,City 10,P038,Product 38,Category 8,2,30.8,61.6,0,11.57
O04380,2025-10-15,C197,Customer 197,Region 10,City 18,P028,Product 28,Category 13,6,186.78,1120.68,10,225.09
O04381,2025-08-28,C183,Customer 183,Region 1,City 4,P074,Product 74,Category 14,5,291.07,1455.35,15,214.68
O04382,2025-08-22,C218,Customer 218,Region 4,City 9,P064,Product 64,Category 4,3,445.94,1337.82,0,249.61
O04383,2025-10-13,C146,Customer 146,Region 7,City 27,P024,Product 24,Category 9,2,73.05,146.1,20,11.41
O04384,2025-12-26,C016,Customer 16,Region 1,City 17,P083,Product 83,Category 8,3,465.48,1396.44,0,245.08
O04385,2025-10-19,C286,Customer 286,Region 10,City 17,P078,Product 78,Category 3,4,382.56,1530.24,10,310.62
O04386,2025-09-05,C089,Customer 89,Region 3,City 30,P008,Product 8,Category 8,10,252.32,2523.2,5,232.16
O04387,2025-12-25,C051,Customer 51,Region 10,City 22,P054,Product 54,Category 9,10,12.91,129.1,15,17.19
O04388,2025-01-12,C281,Customer 281,Region 8,City 12,P076,Product 76,Category 1,6,21.06,126.36,0,34.67
O04389,2025-06-23,C203,Customer 203,Region 9,City 24,P064,Product 64,Category 4,5,445.94,2229.7,20,151.54
O04390,2025-10-04,C094,Customer 94,Region 10,City 5,P051,Product 51,Category 6,8,16.21,129.68,10,16.96
O04391,2025-01-22,C093,Customer 93,Region 8,City 4,P050,Product 50,Category 5,8,464.52,3716.16,5,505.12
O04392,2025-10-18,C010,Customer 10,Region 6,City 11,P073,Product 73,Category 13,3,98.73,296.19,5,16.82
O04393,2025-09-27,C173,Customer 173,Region 4,City 24,P072,Product 72,Category 12,3,27.53,82.59,15,10.05
O04394,2025-07-17,C069,Customer 69,Region 4,City 10,P081,Product 81,Category 6,7,112.74,789.18,15,159.69
O04395,2025-07-05,C050,Customer 50,Region 7,City 21,P061,Product 61,Category 1,8,126.53,1012.24,20,121.59
O04396,2025-04-07,C186,Customer 186,Region 8,City 7,P071,Product 71,Category 11,9,289.19,2602.71,15,315.81
O04397,2025-06-22,C006,Customer 6,Region 9,City 7,P029,Product 29,Category 14,8,260.21,2081.68,5,114.51
O04398,2025-06-24,C111,Customer 111,Region 7,City 22,P054,Product 54,Category 9,4,12.91,51.64,10,12.58
O04399,2025-10-14,C201,Customer 201,Region 4,City 22,P011,Product 11,Category 11,8,48.35,386.8,0,62.75
O04400,2025-03-26,C292,Customer 292,Region 7,City 23,P017,Product 17,Category 2,2,373.36,746.72,20,57.01
O04401,2025-06-10,C027,Customer 27,Region 5,City 28,P059,Product 59,Category 14,10,348.66,3486.6,10,983.92
O04402,2025-06-30,C035,Customer 35,Region 1,City 6,P079,Product 79,Category 4,10,47.04,470.4,5,111.27
O04403,2025-10-06,C236,Customer 236,Region 10,City 27,P054,Product 54,Category 9,8,12.91,103.28,15,29.85
O04404,2025-11-28,C110,Customer 110,Region 3,City 21,P088,Product 88,Category 13,1,289.01,289.01,0,32.28
O04405,2025-07-30,C203,Customer 203,Region 9,City 24,P099,Product 99,Category 9,7,154.71,1082.97,10,176.39
O04406,2025-06-24,C027,Customer 27,Region 5,City 28,P075,Product 75,Category 15,9,418.32,3764.88,0,868.49
O04407,2025-10-11,C102,Customer 102,Region 7,City 13,P070,Product 70,Category 10,4,231.01,924.04,15,78.3
O04408,2025-11-09,C299,Customer 299,Region 8,City 30,P016,Product 16,Category 1,2,29.92,59.84,0,5.17
O04409,2025-03-27,C248,Customer 248,Region 6,City 9,P048,Product 48,Category 3,9,392.2,3529.8,15,638.88
O04410,2025-09-20,C269,Customer 269,Region 6,City 30,P086,Product 86,Category 11,9,371.95,3347.55,5,438.72
O04411,2025-10-09,C289,Customer 289,Region 6,City 20,P071,Product 71,Category 11,2,289.19,578.38,20,144.43
O04412,2025-12-07,C067,Customer 67,Region 1,City 8,P090,Product 90,Category 15,10,299.19,2991.9,15,627.02
O04413,2025-02-18,C215,Customer 215,Region 9,City 6,P072,Product 72,Category 12,6,27.53,165.18,15,24.22
O04414,2025-01-10,C131,Customer 131,Region 7,City 12,P086,Product 86,Category 11,9,371.95,3347.55,20,816.95
O04415,2025-02-18,C231,Customer 231,Region 7,City 22,P076,Product 76,Category 1,6,21.06,126.36,0,27.13
O04416,2025-06-12,C178,Customer 178,Region 3,City 29,P005,Product 5,Category 5,5,86.73,433.65,20,68.1
O04417,2025-04-09,C029,Customer 29,Region 9,City 30,P076,Product 76,Category 1,5,21.06,105.3,10,22.69
O04418,2025-05-21,C135,Customer 135,Region 2,City 16,P055,Product 55,Category 10,10,215.67,2156.7,20,119.9
O04419,2025-08-25,C156,Customer 156,Region 2,City 7,P068,Product 68,Category 8,4,366.31,1465.24,20,216.68
O04420,2025-06-17,C182,Customer 182,Region 5,City 3,P048,Product 48,Category 3,4,392.2,1568.8,0,232.22
O04421,2025-11-22,C119,Customer 119,Region 1,City 30,P022,Product 22,Category 7,2,474.2,948.4,15,281.37
O04422,2025-03-18,C215,Customer 215,Region 9,City 6,P049,Product 49,Category 4,8,491.59,3932.72,15,730.7
O04423,2025-01-24,C299,Customer 299,Region 8,City 30,P098,Product 98,Category 8,8,335.46,2683.68,10,580.03
O04424,2025-12-23,C039,Customer 39,Region 6,City 10,P068,Product 68,Category 8,9,366.31,3296.79,0,777.99
O04425,2025-04-24,C059,Customer 59,Region 10,City 30,P069,Product 69,Category 9,9,386.3,3476.7,15,545.29
O04426,2025-08-06,C236,Customer 236,Region 10,City 27,P065,Product 65,Category 5,5,194.4,972.0,10,159.21
O04427,2025-10-04,C038,Customer 38,Region 4,City 9,P076,Product 76,Category 1,4,21.06,84.24,20,20.88
O04428,2025-07-31,C114,Customer 114,Region 5,City 25,P095,Product 95,Category 5,1,177.16,177.16,10,45.27
O04429,2025-08-18,C152,Customer 152,Region 4,City 3,P032,Product 32,Category 2,6,246.16,1476.96,5,174.63
O04430,2025-01-02,C289,Customer 289,Region 6,City 20,P021,Product 21,Category 6,8,126.09,1008.72,15,105.47
O04431,2025-10-26,C109,Customer 109,Region 8,City 20,P068,Product 68,Category 8,4,366.31,1465.24,15,87.77
O04432,2025-03-09,C091,Customer 91,Region 8,City 2,P024,Product 24,Category 9,10,73.05,730.5,10,83.07
O04433,2025-05-03,C229,Customer 229,Region 2,City 20,P005,Product 5,Category 5,7,86.73,607.11,20,102.19
O04434,2025-02-08,C165,Customer 165,Region 9,City 16,P042,Product 42,Category 12,6,416.99,2501.94,20,748.19
O04435,2025-08-01,C181,Customer 181,Region 4,City 2,P039,Product 39,Category 9,3,489.97,1469.91,10,210.75
O04436,2025-12-19,C112,Customer 112,Region 10,City 23,P094,Product 94,Category 4,2,65.36,130.72,5,28.26
O04437,2025-06-16,C109,Customer 109,Region 8,City 20,P050,Product 50,Category 5,1,464.52,464.52,10,105.26
O04438,2025-06-28,C210,Customer 210,Region 7,City 1,P043,Product 43,Category 13,8,374.4,2995.2,10,366.33
O04439,2025-02-14,C103,Customer 103,Region 3,City 14,P073,Product 73,Category 13,5,98.73,493.65,15,109.49
O04440,2025-10-21,C012,Customer 12,Region 1,City 13,P089,Product 89,Category 14,2,220.92,441.84,10,85.81
O04441,2025-07-17,C164,Customer 164,Region 3,City 15,P049,Product 49,Category 4,10,491.59,4915.9,20,1351.13
O04442,2025-07-01,C096,Customer 96,Region 4,City 7,P059,Product 59,Category 14,3,348.66,1045.98,15,272.65
O04443,2025-02-25,C086,Customer 86,Region 5,City 27,P071,Product 71,Category 11,7,289.19,2024.33,10,307.11
O04444,2025-03-11,C140,Customer 140,Region 2,City 21,P038,Product 38,Category 8,7,30.8,215.6,0,33.81
O04445,2025-06-12,C168,Customer 168,Region 7,City 19,P073,Product 73,Category 13,9,98.73,888.57,0,195.66
O04446,2025-08-08,C104,Customer 104,Region 4,City 15,P058,Product 58,Category 13,6,201.63,1209.78,5,208.65
