OrderID,CustomerID,ProductID,OrderDate,Quantity,SalesAmount,Discount,Profit
O03810,C241,P089,2025-06-12,9,1988.28,10,237.23
O03811,C067,P040,2025-12-28,8,3650.32,10,654.28
O03812,C168,P095,2025-06-27,4,708.64,10,156.92
O03813,C029,P004,2025-09-23,2,892.42,20,265.57
O03814,C206,P031,2025-03-15,1,69.9,0,13.77
O03815,C261,P012,2025-04-01,8,3625.2,10,956.66
O03816,C237,P084,2025-02-10,6,2463.48,20,176.13
O03817,C076,P001,2025-01-25,7,1783.25,10,161.53
O03818,C240,P022,2025-04-13,7,3319.4,20,381.54
O03819,C228,P018,2025-04-25,8,1750.24,20,320.71
O03820,C122,P005,2025-09-10,2,173.46,5,28.74
O03821,C198,P010,2025-08-14,4,1172.04,0,194.55
O03822,C251,P098,2025-11-23,3,1006.38,10,191.99
O03823,C192,P021,2025-09-11,10,1260.9,20,83.52
O03824,C289,P100,2025-03-24,8,948.56,10,281.09
O03825,C104,P043,2025-03-06,6,2246.4,0,529.79
O03826,C261,P086,2025-08-13,10,3719.5,5,948.54
O03827,C279,P017,2025-11-01,1,373.36,0,101.47
O03828,C163,P011,2025-11-01,6,290.1,5,40.22
O03829,C069,P054,2025-02-03,4,51.64,20,7.55
O03830,C068,P074,2025-05-08,4,1164.28,0,189.09
O03831,C003,P043,2025-06-02,9,3369.6,20,515.47
O03832,C212,P046,2025-09-28,3,126.27,5,24.15
O03833,C241,P082,2025-01-19,1,387.7,0,22.69
O03834,C132,P085,2025-06-01,7,3192.77,5,185.75
O03835,C110,P072,2025-06-27,4,110.12,20,9.87
O03836,C165,P042,2025-02-14,10,4169.9,20,365.59
O03837,C129,P043,2025-12-25,3,1123.2,10,118.8
O03838,C184,P036,2025-06-03,4,373.92,10,71.54
O03839,C190,P086,2025-02-14,9,3347.55,10,714.01
O03840,C138,P081,2025-08-04,3,338.22,0,61.23
O03841,C170,P025,2025-05-25,8,278.16,20,26.41
O03842,C249,P084,2025-08-31,2,821.16,10,98.85
O03843,C144,P003,2025-12-29,10,4362.2,5,756.66
O03844,C120,P002,2025-01-15,8,1451.52,0,201.65
O03845,C256,P088,2025-09-12,1,289.01,20,27.37
O03846,C278,P043,2025-02-26,1,374.4,15,22.16
O03847,C188,P079,2025-08-26,7,329.28,15,28.68
O03848,C172,P063,2025-08-27,6,1847.28,10,317.22
O03849,C219,P007,2025-11-26,5,2258.85,10,262.54
O03850,C263,P009,2025-07-10,10,1543.5,20,282.34
O03851,C141,P089,2025-04-22,1,220.92,15,16.23
O03852,C204,P019,2025-11-25,9,185.58,15,36.84
O03853,C166,P066,2025-11-17,10,790.6,15,67.05
O03854,C198,P033,2025-01-08,7,2746.59,20,492.94
O03855,C171,P003,2025-12-30,8,3489.76,20,922.37
O03856,C146,P027,2025-07-26,8,2186.96,10,590.05
O03857,C153,P029,2025-07-20,10,2602.1,5,582.27
O03858,C276,P086,2025-04-10,8,2975.6,20,321.06
O03859,C232,P038,2025-02-23,7,215.6,10,36.27
O03860,C003,P099,2025-01-15,9,1392.39,20,301.28
O03861,C116,P040,2025-02-05,1,456.29,15,51.78
O03862,C146,P075,2025-11-23,4,1673.28,15,375.77
O03863,C211,P007,2025-05-04,4,1807.08,15,487.07
O03864,C275,P062,2025-06-07,5,838.5,10,136.83
O03865,C038,P036,2025-10-29,10,934.8,20,247.67
O03866,C084,P043,2025-02-10,4,1497.6,20,102.14
O03867,C052,P091,2025-04-29,3,1015.95,10,103.41
O03868,C197,P002,2025-06-24,7,1270.08,10,134.52
O03869,C273,P100,2025-10-30,5,592.85,10,117.67
O03870,C143,P019,2025-02-22,3,61.86,0,3.86
O03871,C196,P073,2025-12-26,2,197.46,5,18.98
O03872,C024,P045,2025-11-22,5,946.45,10,136.97
O03873,C249,P062,2025-06-17,3,503.1,15,53.49
O03874,C227,P088,2025-07-20,6,1734.06,0,145.97
O03875,C085,P070,2025-11-22,5,1155.05,15,320.8
O03876,C149,P054,2025-10-19,10,129.1,0,19.56
O03877,C221,P072,2025-04-13,3,82.59,20,14.36
O03878,C061,P022,2025-06-02,4,1896.8,0,345.65
O03879,C043,P086,2025-10-23,1,371.95,20,45.92
O03880,C278,P024,2025-03-20,6,438.3,20,66.91
O03881,C295,P006,2025-06-13,3,196.11,5,54.95
O03882,C059,P100,2025-02-26,1,118.57,15,12.27
O03883,C289,P060,2025-08-25,1,197.8,15,53.55
O03884,C185,P023,2025-05-23,7,3109.89,5,786.52
O03885,C167,P015,2025-02-07,8,2935.76,20,554.29
O03886,C004,P048,2025-09-07,2,784.4,0,216.49
O03887,C063,P062,2025-12-27,1,167.7,15,9.17
O03888,C155,P041,2025-09-28,4,1068.48,10,234.29
O03889,C244,P044,2025-06-25,6,222.6,15,25.77
O03890,C170,P078,2025-07-18,8,3060.48,15,894.99
O03891,C185,P046,2025-01-03,10,420.9,15,51.16
O03892,C040,P080,2025-03-28,8,2581.84,10,427.66
O03893,C061,P054,2025-01-10,2,25.82,0,5.06
O03894,C288,P038,2025-04-07,5,154.0,15,14.91
O03895,C056,P036,2025-11-22,10,934.8,0,202.74
O03896,C072,P095,2025-04-15,3,531.48,10,111.5
O03897,C105,P058,2025-09-25,8,1613.04,15,173.57
O03898,C010,P060,2025-03-01,8,1582.4,0,428.53
O03899,C015,P009,2025-03-18,8,1234.8,20,270.88
O03900,C051,P065,2025-06-13,9,1749.6,15,330.0
O03901,C026,P003,2025-11-20,2,872.44,15,77.24
O03902,C049,P065,2025-05-04,9,1749.6,15,353.15
O03903,C284,P058,2025-06-13,5,1008.15,10,128.93
O03904,C210,P007,2025-01-09,7,3162.39,5,687.0
O03905,C188,P060,2025-02-27,5,989.0,5,225.91
O03906,C071,P014,2025-08-25,9,1433.52,5,94.82
O03907,C148,P062,2025-09-08,3,503.1,15,143.57
O03908,C169,P018,2025-01-26,10,2187.8,0,621.93
O03909,C167,P002,2025-02-13,3,544.32,5,87.81
O03910,C061,P038,2025-06-29,2,61.6,5,9.07
O03911,C029,P076,2025-09-15,10,210.6,5,38.57
O03912,C005,P086,2025-12-18,1,371.95,10,32.19
O03913,C011,P068,2025-09-22,7,2564.17,5,673.73
O03914,C121,P075,2025-03-29,8,3346.56,0,842.98
O03915,C213,P087,2025-09-25,6,1382.64,0,170.91
O03916,C046,P011,2025-09-22,10,483.5,0,64.47
O03917,C203,P072,2025-11-23,5,137.65,15,24.05
O03918,C075,P004,2025-06-24,5,2231.05,5,261.89
O03919,C205,P067,2025-03-02,1,245.24,5,30.16
O03920,C182,P017,2025-01-16,10,3733.6,10,508.59
O03921,C052,P035,2025-01-29,4,596.12,10,115.98
O03922,C218,P026,2025-05-25,1,474.87,20,87.9
O03923,C214,P040,2025-06-23,3,1368.87,15,408.7
O03924,C295,P080,2025-12-31,9,2904.57,15,241.18
O03925,C059,P076,2025-09-13,4,84.24,5,14.39
O03926,C217,P073,2025-10-19,5,493.65,10,97.8
O03927,C023,P091,2025-09-23,3,1015.95,0,269.56
O03928,C102,P025,2025-07-21,10,347.7,15,42.47
O03929,C244,P024,2025-11-01,9,657.45,5,97.68
O03930,C040,P025,2025-07-22,8,278.16,20,69.29
O03931,C209,P009,2025-11-02,8,1234.8,0,327.95
O03932,C108,P005,2025-08-11,2,173.46,5,42.84
O03933,C031,P001,2025-03-28,5,1273.75,5,334.41
O03934,C101,P081,2025-12-28,8,901.92,5,169.62
O03935,C177,P002,2025-04-17,3,544.32,20,116.23
O03936,C156,P023,2025-09-05,7,3109.89,20,323.61
O03937,C225,P029,2025-05-29,1,260.21,5,27.74
O03938,C148,P018,2025-01-31,9,1969.02,15,137.7
O03939,C221,P079,2025-02-02,3,141.12,15,29.83
O03940,C282,P086,2025-12-18,4,1487.8,20,320.74
O03941,C082,P003,2025-03-03,6,2617.32,20,554.82
O03942,C122,P004,2025-01-30,1,446.21,20,107.84
O03943,C297,P072,2025-05-08,6,165.18,10,47.95
O03944,C030,P051,2025-01-22,8,129.68,10,31.64
O03945,C212,P021,2025-12-27,5,630.45,10,188.84
O03946,C292,P099,2025-09-16,1,154.71,20,30.34
O03947,C099,P067,2025-06-23,8,1961.92,0,286.76
O03948,C163,P024,2025-09-03,8,584.4,20,137.99
O03949,C136,P042,2025-02-19,10,4169.9,20,929.05
O03950,C154,P063,2025-01-01,9,2770.92,0,559.66
O03951,C049,P080,2025-09-04,9,2904.57,20,729.07
O03952,C236,P011,2025-01-31,1,48.35,20,8.79
O03953,C198,P094,2025-07-29,4,261.44,20,13.55
O03954,C121,P100,2025-05-31,1,118.57,20,26.16
O03955,C011,P041,2025-11-08,8,2136.96,0,364.86
O03956,C207,P089,2025-07-28,6,1325.52,0,164.27
O03957,C289,P091,2025-07-25,10,3386.5,10,1012.02
O03958,C163,P012,2025-08-24,1,453.15,5,48.59
O03959,C099,P037,2025-02-22,3,988.5,5,86.04
O03960,C255,P096,2025-04-17,7,3063.76,20,546.47
O03961,C200,P053,2025-01-16,9,3908.7,15,286.26
O03962,C263,P061,2025-10-25,8,1012.24,5,239.17
O03963,C098,P029,2025-11-06,9,2341.89,20,437.73
O03964,C138,P075,2025-10-08,6,2509.92,20,595.38
O03965,C071,P066,2025-06-13,7,553.42,15,112.62
O03966,C104,P052,2025-06-27,4,1638.84,10,113.15
O03967,C124,P097,2025-11-13,5,1131.85,15,214.61
O03968,C274,P089,2025-09-28,5,1104.6,5,69.18
O03969,C093,P057,2025-04-25,8,2481.04,10,388.75
O03970,C217,P096,2025-10-01,5,2188.4,15,542.38
O03971,C141,P008,2025-01-26,2,504.64,10,88.83
O03972,C194,P028,2025-10-08,1,186.78,5,13.46
O03973,C113,P056,2025-06-03,9,2357.91,15,610.63
O03974,C080,P089,2025-09-12,5,1104.6,10,127.05
O03975,C292,P062,2025-01-06,7,1173.9,20,246.99
O03976,C153,P067,2025-01-01,5,1226.2,20,354.48
O03977,C141,P014,2025-09-24,9,1433.52,0,370.41
O03978,C218,P003,2025-09-03,6,2617.32,20,361.67
O03979,C115,P096,2025-09-12,1,437.68,15,26.32
O03980,C030,P008,2025-07-11,10,2523.2,20,339.47
O03981,C243,P021,2025-11-18,3,378.27,0,27.32
O03982,C060,P056,2025-02-12,10,2619.9,15,295.37
O03983,C227,P017,2025-12-03,2,746.72,20,59.17
O03984,C020,P032,2025-08-28,4,984.64,0,107.37
O03985,C011,P051,2025-12-21,4,64.84,5,17.49
O03986,C072,P001,2025-03-15,5,1273.75,0,356.1
O03987,C171,P078,2025-06-08,7,2677.92,20,518.58
O03988,C264,P023,2025-06-12,1,444.27,15,131.3
O03989,C295,P009,2025-06-15,10,1543.5,5,298.04
O03990,C245,P063,2025-03-05,6,1847.28,10,474.7
O03991,C020,P015,2025-11-12,6,2201.82,5,586.11
O03992,C215,P040,2025-01-12,9,4106.61,10,1059.9
O03993,C241,P033,2025-07-16,3,1177.11,15,345.53
O03994,C090,P008,2025-06-30,8,2018.56,10,289.03
O03995,C292,P052,2025-04-13,6,2458.26,15,573.94
O03996,C199,P071,2025-10-09,5,1445.95,5,341.01
O03997,C099,P035,2025-11-23,6,894.18,20,97.1
O03998,C116,P015,2025-06-25,3,1100.91,0,317.51
O03999,C207,P072,2025-04-15,1,27.53,15,2.17
O04000,C083,P070,2025-12-09,7,1617.07,10,135.97
O04001,C175,P026,2025-12-22,1,474.87,15,44.04
O04002,C106,P058,2025-08-05,5,1008.15,15,74.88
O04003,C128,P068,2025-01-30,9,3296.79,15,570.52
O04004,C190,P035,2025-03-16,10,1490.3,15,277.93
O04005,C271,P009,2025-05-15,8,1234.8,20,146.93
O04006,C244,P033,2025-04-03,7,2746.59,15,642.16
O04007,C016,P035,2025-03-24,8,1192.24,5,248.98
O04008,C249,P100,2025-03-16,6,711.42,20,164.47
O04009,C191,P085,2025-08-16,2,912.22,0,153.89
O04010,C149,P020,2025-07-06,6,1567.68,5,244.99
O04011,C248,P087,2025-11-24,3,691.32,20,187.22
O04012,C195,P092,2025-07-20,8,1074.72,10,219.1
O04013,C291,P026,2025-05-23,10,4748.7,0,1088.84
O04014,C227,P098,2025-05-19,3,1006.38,15,110.38
O04015,C117,P001,2025-02-28,5,1273.75,15,178.35
O04016,C050,P090,2025-01-14,4,1196.76,5,219.82
O04017,C288,P011,2025-01-30,4,193.4,20,16.84
O04018,C060,P077,2025-09-07,7,3325.07,5,236.79
O04019,C211,P078,2025-10-18,5,1912.8,10,117.53
O04020,C264,P071,2025-10-17,8,2313.52,5,128.31
O04021,C197,P026,2025-06-26,2,949.74,0,233.73
O04022,C196,P002,2025-12-31,5,907.2,20,258.62
O04023,C220,P073,2025-09-27,1,98.73,10,5.26
O04024,C068,P096,2025-02-17,1,437.68,15,36.94
O04025,C247,P026,2025-11-26,10,4748.7,15,319.67
O04026,C143,P004,2025-07-18,8,3569.68,15,869.41
O04027,C212,P028,2025-11-19,5,933.9,20,220.67
O04028,C077,P006,2025-05-18,7,457.59,15,27.54
O04029,C040,P065,2025-10-31,3,583.2,5,80.1
O04030,C020,P050,2025-10-30,10,4645.2,15,871.79
O04031,C142,P063,2025-08-26,4,1231.52,20,234.74
O04032,C201,P028,2025-05-21,6,1120.68,0,225.71
O04033,C118,P038,2025-12-13,9,277.2,5,24.08
O04034,C201,P043,2025-08-23,3,1123.2,15,250.22
O04035,C244,P065,2025-08-01,3,583.2,5,65.04
O04036,C244,P030,2025-07-26,8,1803.12,10,137.73
O04037,C186,P017,2025-06-15,5,1866.8,10,266.84
O04038,C191,P016,2025-07-08,4,119.68,0,13.29
O04039,C025,P098,2025-10-25,9,3019.14,10,733.24
O04040,C234,P014,2025-03-22,5,796.4,0,138.33
O04041,C017,P020,2025-01-15,4,1045.12,20,300.49
O04042,C215,P011,2025-12-16,4,193.4,5,29.83
O04043,C129,P030,2025-11-18,1,225.39,0,50.05
O04044,C277,P022,2025-10-30,1,474.2,10,64.08
O04045,C101,P014,2025-08-01,7,1114.96,5,195.1
O04046,C130,P058,2025-02-09,10,2016.3,0,372.95
O04047,C151,P077,2025-10-26,2,950.02,20,263.07
O04048,C091,P043,2025-05-21,10,3744.0,20,1001.22
O04049,C298,P035,2025-07-25,3,447.09,20,38.78
O04050,C031,P067,2025-11-13,5,1226.2,10,313.94
O04051,C270,P059,2025-12-24,1,348.66,5,100.16
O04052,C199,P058,2025-10-25,5,1008.15,5,181.72
O04053,C013,P088,2025-04-07,1,289.01,10,37.33
O04054,C234,P059,2025-12-27,9,3137.94,10,562.0
O04055,C261,P010,2025-03-19,2,586.02,15,167.51
O04056,C260,P049,2025-12-30,9,4424.31,20,287.19
O04057,C104,P026,2025-11-23,1,474.87,20,118.86
O04058,C078,P087,2025-04-10,6,1382.64,0,223.98
O04059,C274,P064,2025-10-08,2,891.88,5,76.91
O04060,C284,P013,2025-02-17,9,423.36,10,65.39
O04061,C212,P093,2025-08-09,6,323.1,15,62.9
O04062,C091,P043,2025-04-10,8,2995.2,20,379.39
O04063,C123,P026,2025-02-15,4,1899.48,10,174.6
O04064,C299,P073,2025-08-06,7,691.11,10,82.92
O04065,C198,P047,2025-07-10,1,198.11,15,26.07
O04066,C260,P093,2025-08-25,9,484.65,20,97.59
O04067,C220,P042,2025-09-20,2,833.98,20,205.98
O04068,C250,P081,2025-04-15,10,1127.4,20,276.77
O04069,C158,P088,2025-10-17,5,1445.05,10,363.31
O04070,C233,P007,2025-12-06,9,4065.93,15,696.94
O04071,C096,P013,2025-03-25,4,188.16,5,14.34
O04072,C040,P049,2025-08-04,4,1966.36,0,211.68
O04073,C038,P003,2025-12-12,3,1308.66,10,81.62
O04074,C143,P007,2025-12-27,1,451.77,10,29.62
O04075,C224,P035,2025-01-17,9,1341.27,0,390.34
O04076,C131,P042,2025-02-04,10,4169.9,5,1225.94
O04077,C245,P047,2025-12-27,5,990.55,5,147.78
O04078,C088,P056,2025-06-01,1,261.99,15,44.26
O04079,C053,P055,2025-04-19,4,862.68,15,52.39
O04080,C036,P023,2025-10-03,8,3554.16,5,549.8
O04081,C070,P088,2025-11-05,8,2312.08,10,637.53
O04082,C164,P079,2025-03-09,4,188.16,5,38.82
O04083,C135,P050,2025-02-20,5,2322.6,20,513.31
O04084,C134,P099,2025-09-29,9,1392.39,10,252.32
O04085,C093,P088,2025-02-24,2,578.02,10,72.93
O04086,C194,P086,2025-01-20,6,2231.7,0,192.97
O04087,C055,P066,2025-12-21,10,790.6,10,227.22
O04088,C245,P078,2025-11-27,8,3060.48,10,346.17
O04089,C229,P009,2025-12-19,1,154.35,20,18.13
O04090,C152,P001,2025-10-11,3,764.25,5,81.6
O04091,C233,P040,2025-12-02,1,456.29,15,73.31
O04092,C140,P080,2025-07-06,6,1936.38,20,139.07
O04093,C006,P018,2025-11-07,3,656.34,20,145.05
O04094,C231,P014,2025-09-07,8,1274.24,5,324.76
O04095,C221,P061,2025-07-30,4,506.12,0,50.28
O04096,C217,P035,2025-03-20,9,1341.27,10,313.07
O04097,C130,P027,2025-08-16,7,1913.59,20,296.55
O04098,C154,P011,2025-03-03,1,48.35,0,6.84
O04099,C230,P092,2025-04-26,3,403.02,5,28.86
O04100,C022,P020,2025-10-19,10,2612.8,20,420.29
O04101,C187,P096,2025-03-09,5,2188.4,0,270.25
O04102,C130,P020,2025-08-11,3,783.84,20,65.29
O04103,C178,P007,2025-04-06,10,4517.7,10,515.55
O04104,C019,P100,2025-12-16,8,948.56,20,107.04
O04105,C238,P098,2025-06-10,7,2348.22,10,152.25
O04106,C119,P092,2025-03-30,8,1074.72,10,231.0
O04107,C022,P098,2025-10-06,5,1677.3,5,189.93
O04108,C033,P002,2025-05-23,8,1451.52,0,327.88
O04109,C077,P059,2025-08-22,6,2091.96,0,417.73
O04110,C281,P056,2025-11-09,4,1047.96,15,218.97
O04111,C022,P051,2025-03-12,2,32.42,10,6.64
O04112,C088,P056,2025-11-20,8,2095.92,10,389.23
O04113,C111,P081,2025-05-24,3,338.22,15,25.26
O04114,C075,P053,2025-10-02,10,4343.0,0,1228.44
O04115,C133,P009,2025-01-17,8,1234.8,10,237.62
O04116,C235,P008,2025-12-23,9,2270.88,10,490.55
O04117,C246,P080,2025-12-02,2,645.46,20,182.29
O04118,C210,P063,2025-08-17,10,3078.8,5,487.56
O04119,C065,P004,2025-08-01,3,1338.63,5,103.52
O04120,C108,P009,2025-05-18,8,1234.8,20,128.78
O04121,C150,P040,2025-11-02,2,912.58,0,92.9
O04122,C054,P078,2025-06-19,6,2295.36,20,306.38
O04123,C116,P060,2025-06-28,10,1978.0,15,244.85
O04124,C009,P005,2025-02-04,10,867.3,5,252.7
O04125,C234,P046,2025-07-17,2,84.18,20,11.28
O04126,C006,P067,2025-02-23,3,735.72,10,63.77
O04127,C175,P018,2025-09-12,4,875.12,20,144.82
O04128,C293,P097,2025-07-20,4,905.48,10,264.64
O04129,C293,P035,2025-08-11,2,298.06,0,31.65
O04130,C018,P091,2025-09-18,1,338.65,15,51.49
O04131,C274,P086,2025-08-11,6,2231.7,0,264.86
O04132,C297,P090,2025-01-26,6,1795.14,20,257.14
O04133,C144,P046,2025-08-04,5,210.45,15,30.24
O04134,C048,P061,2025-12-13,3,379.59,15,56.98
O04135,C056,P021,2025-06-15,4,504.36,10,71.93
O04136,C127,P091,2025-02-08,4,1354.6,20,78.18
O04137,C018,P092,2025-05-16,2,268.68,15,80.51
O04138,C121,P063,2025-02-02,3,923.64,20,114.9
O04139,C241,P092,2025-09-08,2,268.68,0,48.91
O04140,C206,P031,2025-07-07,5,349.5,10,48.64
O04141,C091,P022,2025-01-02,4,1896.8,10,366.27
O04142,C128,P041,2025-05-08,1,267.12,5,24.44
O04143,C191,P038,2025-08-19,1,30.8,10,3.8
O04144,C272,P014,2025-07-15,5,796.4,10,94.59
O04145,C231,P018,2025-10-21,8,1750.24,20,365.11
O04146,C133,P082,2025-02-10,8,3101.6,10,405.2
O04147,C176,P020,2025-10-31,7,1828.96,15,336.72
O04148,C025,P095,2025-03-17,4,708.64,5,107.26
O04149,C062,P061,2025-08-22,3,379.59,15,80.71
O04150,C243,P001,2025-02-13,10,2547.5,15,276.8
O04151,C007,P032,2025-02-17,9,2215.44,15,321.11
O04152,C037,P098,2025-01-03,3,1006.38,10,161.66
O04153,C016,P048,2025-10-15,6,2353.2,20,194.07
O04154,C160,P008,2025-11-17,1,252.32,20,50.23
O04155,C257,P029,2025-04-07,6,1561.26,20,188.68
O04156,C045,P097,2025-09-01,6,1358.22,15,168.77
O04157,C053,P071,2025-06-30,10,2891.9,0,295.05
O04158,C145,P026,2025-09-01,4,1899.48,0,252.66
O04159,C087,P070,2025-01-11,7,1617.07,20,83.29
O04160,C102,P047,2025-01-12,9,1782.99,15,373.91
O04161,C013,P029,2025-08-07,10,2602.1,20,452.92
O04162,C158,P034,2025-09-27,3,1168.02,15,82.23
O04163,C093,P032,2025-06-08,6,1476.96,20,204.56
O04164,C197,P077,2025-10-19,10,4750.1,20,1182.34
O04165,C085,P074,2025-12-31,1,291.07,15,35.55
O04166,C111,P042,2025-12-25,7,2918.93,0,539.35
O04167,C251,P091,2025-01-05,9,3047.85,0,884.66
O04168,C215,P025,2025-04-09,2,69.54,0,17.72
O04169,C245,P056,2025-01-10,3,785.97,5,203.1
O04170,C204,P085,2025-08-11,5,2280.55,0,641.25
O04171,C014,P031,2025-03-26,3,209.7,20,21.16
O04172,C029,P092,2025-03-07,3,403.02,10,26.19
O04173,C036,P050,2025-05-05,10,4645.2,20,1355.95
O04174,C077,P029,2025-06-19,1,260.21,20,53.2
O04175,C202,P080,2025-03-28,6,1936.38,5,121.12
O04176,C292,P035,2025-10-05,5,745.15,10,207.13
O04177,C240,P043,2025-04-24,10,3744.0,10,326.38
O04178,C241,P055,2025-04-16,7,1509.69,0,90.91
O04179,C119,P019,2025-02-13,5,103.1,10,11.29
O04180,C129,P003,2025-09-24,1,436.22,10,123.07
O04181,C042,P017,2025-07-02,4,1493.44,15,325.28
O04182,C138,P056,2025-09-13,7,1833.93,0,406.41
O04183,C201,P067,2025-01-19,2,490.48,20,139.38
O04184,C226,P066,2025-03-12,6,474.36,20,67.62
O04185,C129,P078,2025-11-28,4,1530.24,10,147.17
O04186,C047,P005,2025-04-29,10,867.3,10,259.31
O04187,C272,P041,2025-03-31,10,2671.2,5,210.21
O04188,C059,P065,2025-02-04,7,1360.8,15,357.18
O04189,C139,P041,2025-12-24,8,2136.96,10,298.95
O04190,C045,P047,2025-11-09,3,594.33,0,70.5
O04191,C171,P089,2025-02-08,4,883.68,15,211.15
O04192,C108,P070,2025-08-31,10,2310.1,5,357.32
O04193,C041,P085,2025-12-11,6,2736.66,20,433.4
O04194,C013,P044,2025-04-01,5,185.5,20,31.1
O04195,C052,P062,2025-02-13,6,1006.2,0,180.2
O04196,C078,P073,2025-05-22,9,888.57,0,249.51
O04197,C218,P065,2025-08-24,10,1944.0,15,144.04
O04198,C248,P071,2025-01-18,3,867.57,5,130.09
O04199,C138,P097,2025-10-31,1,226.37,10,23.28
O04200,C261,P036,2025-11-23,6,560.88,15,104.22
O04201,C235,P076,2025-12-03,4,84.24,5,15.72
O04202,C133,P051,2025-01-10,2,32.42,15,2.82
O04203,C215,P056,2025-06-12,6,1571.94,5,147.92
O04204,C197,P086,2025-01-09,6,2231.7,20,338.11
O04205,C084,P014,2025-10-06,4,637.12,15,151.77
O04206,C141,P099,2025-06-15,5,773.55,10,220.93
O04207,C143,P062,2025-06-03,8,1341.6,15,173.95
O04208,C046,P079,2025-10-31,1,47.04,15,13.38
O04209,C289,P066,2025-12-21,9,711.54,10,130.81
O04210,C041,P009,2025-03-01,4,617.4,20,70.86
O04211,C140,P050,2025-03-17,8,3716.16,5,395.7
O04212,C147,P071,2025-08-14,6,1735.14,0,322.64
O04213,C152,P086,2025-11-20,1,371.95,20,102.6
O04214,C283,P043,2025-04-23,5,1872.0,20,115.81
O04215,C076,P053,2025-12-05,10,4343.0,5,663.01
O04216,C025,P060,2025-06-06,6,1186.8,0,154.42
O04217,C233,P049,2025-06-25,1,491.59,10,93.79
O04218,C017,P037,2025-10-10,10,3295.0,10,799.99
O04219,C048,P040,2025-05-01,6,2737.74,15,738.61
O04220,C198,P078,2025-10-31,4,1530.24,0,295.38
O04221,C075,P090,2025-09-10,5,1495.95,10,183.42
O04222,C144,P079,2025-09-14,9,423.36,20,68.89
O04223,C046,P094,2025-09-24,8,522.88,15,54.97
O04224,C137,P029,2025-02-27,9,2341.89,20,468.65
O04225,C042,P028,2025-02-04,6,1120.68,15,184.04
O04226,C159,P049,2025-11-21,3,1474.77,15,222.85
O04227,C072,P062,2025-03-03,4,670.8,20,142.19
O04228,C098,P062,2025-02-06,5,838.5,15,120.29
O04229,C193,P023,2025-01-30,5,2221.35,10,584.03
O04230,C145,P071,2025-07-17,1,289.19,20,71.69
O04231,C001,P092,2025-03-05,7,940.38,5,52.96
O04232,C086,P027,2025-06-28,10,2733.7,20,181.14
O04233,C051,P001,2025-08-31,8,2038.0,0,151.09
O04234,C250,P013,2025-12-16,1,47.04,15,10.75
O04235,C234,P062,2025-11-23,4,670.8,20,111.77
O04236,C069,P029,2025-09-27,4,1040.84,5,277.42
O04237,C161,P093,2025-12-28,6,323.1,15,33.61
O04238,C109,P076,2025-11-23,2,42.12,10,10.75
O04239,C167,P057,2025-07-25,4,1240.52,20,345.56
O04240,C076,P046,2025-07-17,10,420.9,20,70.01
O04241,C188,P060,2025-01-20,2,395.6,10,110.44
O04242,C182,P048,2025-04-25,2,784.4,0,52.86
O04243,C119,P091,2025-09-22,2,677.3,0,100.92
O04244,C289,P040,2025-04-17,6,2737.74,15,345.9
O04245,C067,P030,2025-03-31,8,1803.12,0,132.43
O04246,C062,P022,2025-07-08,4,1896.8,10,456.23
O04247,C278,P070,2025-01-06,3,693.03,10,38.85
O04248,C255,P029,2025-02-13,9,2341.89,0,628.2
O04249,C028,P080,2025-04-27,10,3227.3,20,563.67
O04250,C272,P045,2025-06-17,5,946.45,0,114.49
O04251,C130,P003,2025-12-12,7,3053.54,0,511.72
O04252,C188,P051,2025-12-20,1,16.21,15,1.98
O04253,C126,P085,2025-03-27,3,1368.33,20,245.46
O04254,C010,P001,2025-09-05,6,1528.5,10,203.82
O04255,C149,P019,2025-01-02,3,61.86,10,11.85
O04256,C121,P079,2025-11-16,1,47.04,5,8.67
O04257,C150,P045,2025-03-11,1,189.29,5,56.33
O04258,C115,P055,2025-11-17,8,1725.36,10,443.69
O04259,C200,P091,2025-09-03,9,3047.85,20,551.42
O04260,C173,P076,2025-11-22,4,84.24,10,9.23
O04261,C260,P076,2025-02-14,7,147.42,20,39.51
O04262,C088,P086,2025-04-05,5,1859.75,15,366.73
O04263,C226,P003,2025-07-09,8,3489.76,10,942.63
O04264,C094,P066,2025-10-11,6,474.36,10,95.51
O04265,C002,P100,2025-02-09,10,1185.7,10,148.65
O04266,C266,P016,2025-07-31,6,179.52,20,43.82
O04267,C103,P008,2025-07-12,3,756.96,0,57.33
O04268,C162,P010,2025-07-29,9,2637.09,5,704.43
O04269,C242,P088,2025-06-02,4,1156.04,5,233.71
O04270,C071,P054,2025-11-28,4,51.64,0,11.04
O04271,C153,P068,2025-05-10,5,1831.55,20,390.96
O04272,C165,P089,2025-01-22,4,883.68,5,214.82
O04273,C189,P002,2025-10-08,7,1270.08,10,339.04
O04274,C180,P014,2025-02-15,8,1274.24,20,71.2
O04275,C026,P001,2025-04-08,10,2547.5,15,411.48
O04276,C239,P003,2025-10-07,2,872.44,0,230.84
O04277,C300,P082,2025-01-10,7,2713.9,10,427.25
O04278,C168,P029,2025-04-27,6,1561.26,0,135.83
O04279,C097,P083,2025-07-09,10,4654.8,20,531.29
O04280,C020,P012,2025-08-07,2,906.3,20,107.61
O04281,C168,P042,2025-06-16,3,1250.97,20,209.92
